"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Niger","NER","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","4291566.372","7787678.719","6290005.684","6447419.643","8486373.901","8649801.254","11283628.46","9181859.016","7133157.253","6838709.831","7458405.495","8983602.524","15965653.42","16131149.29","15699271.2","13231630.33","13890889.17","13019886.97","18172077.18","15870740.89","6903759.956","7705122.96629063","4498072.65850385","5335212.2751347","18782891.2085683","26628265.5741953","14460552.8692145","21992150.0958046","19055424.4824812","25538999.3670974","59819315.2557564","66396291.6094392","78177635.3489454","79455329.8941434","94105372.4236593","102125604.17868","134423547.478468","166152208.678693","151834370.002531","145912239.085974","219080291.987395","171586253.022659","176370907.300439","264041277.585807","296677560.021195","308661888.805164","520943729.781565","353331220.113844","725240824.854786","",
"Nigeria","NGA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","20164384.3377957","3148257.78257618","8278044.63171683","21946633.7931972","16188874.3006091","17818396.8187928","13804340.159239","11741262.5085007","10069658.7290095","3989688.35617588","2739018.35487486","2424527.40083315","10183665.8073916","10008540.0229552","65544714.3325038","56448404.4079421","793154025.528129","549872704.128023","250043007.16431","296587337.297782","585738409.765356","448546824.808174","1301055577.27525","1391826072.13562","1166614597.96595","1208958587.64914","1062820789.1282","2272734507.11605","14640084309.7026","16932144078.5376","18014430786.8869","19199974036.2717","18370796914.562","19744755062.5938","20616772500.8206","20542884459.8857","20797073957.3776","20999084800","20626046924.0079","19697938003.8912","22037016831.8378","24311022415.6069","23809281401.0144","17207547305.9955","19483402058.9106","20127614150.5134","",
"Nicaragua","NIC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","3900000.095","4099999.905","4500000","","","","","","","","","","","","","10000000","25000000","50000000","75000000","95000000","150000000","200000000","300000000","320000000","335700000","376500000","438800000","518800000","615700000","697500000","739600000","819900000","770300000","824800000","913600000","1016300000","1081300000","1140200000","1197500000","1268100000","1394700000","1504800000","1686400000","1855000000","2149900000","3227200000","",
"Netherlands","NLD","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","133425415","203130355.8","262031433.1","367418853.8","347947174.1","334755615.2","328868133.5","400932647.7","446557281.5","550761962.9","604357360.8","556271301.3","656217773.4","567021972.7","492894073.5","501530181.9","626001709","753309448.2","814183776.9","768753540","708941406.3","672398986.8","792309875.5","901634399.4","984060730","664928498.052993","697115591.603719","661403842.967854","631115240.792878","485618075.289208","425802933.843004","482759932.326673","484117843.338336","1120669354.35824","1298282066.88312","1258740178.44635","1552637653.86427","1630181335.80024","1649099405.97049","1713130795.95894","1720053466.23376","1788734673.03165","1640149697.05644","1618625741.28235","1482635749.81046","2298091258.74868","2159875373.62702","2226489767.27756","2450095812.98535","2234076587.98699","2126380778.54861","2303701422.58296","2370409688.39287","",
"Norway","NOR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","8054653.168","8800554.276","66182762.15","67983589.17","73067047.12","101641563.4","125045402.5","106602180.5","101234321.6","101051979.1","105437133.8","110845802.3","134862152.1","137937210.1","140336029.1","157823577.9","174230819.7","189878479","166334716.8","170302322.4","238739187.580498","308864865.023076","288915989.523746","300609140.498546","287757541.85649","270449673.480132","278971195.696164","332634794.325769","391700584.066581","464972458.838206","505278425.015019","528833099.631156","616676514.76815","684970950.370961","631471271.264598","679971540.320694","764994189.887504","766529947.016419","791457692.030841","759947590.401223","608942452.260751","593573549.010483","615776510.074754","644347130.327083","615742173.230997","589006802.701984","671785690.77925","629503251.119452","",
"Nepal","NPL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54825103.76","50118518.83","56822666.9370024","44160126.0671013","49458057.8830634","67504902.9158883","83462780.2911046","111498192.002855","146985151.867356","678485891.975507","771072126.453045","822608955.211295","1211823252.50637","1453231426.19466","1733858518.10271","2727140487.27792","2983336877.15602","3464092681.92056","4216894009.62725","4792506200.04371","5583702127.817","5888650154.82928","6729935670.59216","6611838543.93663","6928133767.08804","8286629516.1521","8244465869.48491","8107744661.56321","8225960574.6612","9292873814.60878","",
"Nauru","NRU","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227398.865102677","210117.260329422","212867.936203666","1231651.4128182","8378829.69036744","10689194.7400267","11852785.564143","10420480.4071044","11739815.5443732","10346242.8603205","6535565.31379847","","","","","",
"New Zealand","NZL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","107568000.8","156077774","162146469.1","157393798.8","127377281.2","143645858.8","155533096.3","207459869.4","256152557.4","259673492.4","294577362.1","300758941.7","275288879.4","256343048.1","303651428.2","379271850.6","491960022","584965942.4","761847595.2","651125366.2","602392150.9","832968261.7","1154772705","1651630371","2039780396","1010340271","259445526.1","257530822.8","215300354.565708","218798054.6629","232521812.123755","290415929.712554","322273181.293753","352035937.831803","334684335.46604","383652892.18696","421363024.488329","331041414.529199","370502945.272497","455316355.56205","461782564.228344","459239108.402163","535105600.06901","531736255.251462","528072446.592255","538592709.732017","508952374.772124","473929653.243397","428486699.091893","661455084.266966","577354203.649818","",
"OECD members","OED","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","1666121483.722","2154648225.33","2658484417.08","2855501228.62","4083938674.69","8197777585.468","8367763733.002","11449334163.418","14290385065.077","18132553313.746","22292864296.075","21617685562.33","20791878415.9619","19290557067.453","19196532985.836","19216465361.664","25424938149.54","31875519983.615","35749698862.6025","39105643938.032","45515323942.066","46729374441.4","49964271884.17","48071607058.9434","49767784631.6055","52263243238.5263","52925425779.4506","57778198404.0867","60877046616.9151","59555678985.7523","60067728599.4053","63052638462.2905","67999712588.3699","83278174584.1934","96064485405.4139","105152435342.786","118062794452.705","134657531565.713","149278732431.116","138814565724.478","138271320149.672","151623854002.87","149839294220.357","159681183982.913","166265672988.928","158281505591.984","160186982791.763","170955216765.738","182432257569.036","189342853293.169","189194031235.552","213639244907.851","220710088558.774","",
"Oman","OMN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","28951940.54","32715690.61","34742328.64","40532714.84","43427909.85","43427909.85","43428222.66","43428539.28","39268875.12","39011703.49","39011703.49","39011703.49","39011703.49","39011703.49","39011703.49","39011703.49","39011703.49","39011704.2720098","39000000","39000000","39000000","39000000","39000000","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","39011703.5110533","",
"Other small states","OSS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","18177015.3","17820796.97","19522953.03","22210059.164","194648131.411139","274479038.485","359278000.5844","370322563.3299","419694794.830855","549313413.428047","553666953.249558","1052896445.93376","1142609866.97029","1015006748.67523","798433754.836657","853114651.89417","1252572592.96912","1217434301.40468","1270890649.94218","1489953341.27325","1498748150.22752","1639702313.39044","1489955386.57977","1690451786.24445","1611821177.85797","1443067248.19121","1378798580.90209","1128307070.22157","1016945850.61295","963327180.829546","734559863.636396","711099919.929766","1076590780.83543","1721369597.49668","1800601683.8198","1957369497.44454","2283697515.26454","3229412524.96531","2876187053.85142","3380203148.30188","4118133253.26891","4129605952.95183","3701465688.51404","4093076128.54563","3650435517.82277","3784298538.13365","4509329348.79768","4683524044.6324","4882619897.39765","5096342068.82639","6066940057.72304","6035929136.18372","",
"Pakistan","PAK","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","411736938.5","872086608.9","1309296997","1501616821","2047622437","2067108154","2588121582","2940239990","2580805664","2537092529","2446387207","2180528076","1871958252","2017306152","2006266968","1548698364","1573619019","1446277100","1749277100","1712219435.60135","1284050241.16386","1707282924.73027","1172000000","996000000","1075000000","1461000000","3554000000","3964000000","3945000000","4280000000","5121000000","5998000000","7039000000","8717000000","9690000000","12263000000","14007000000","14629000000","17244000000","19306000000","19819000000","19856000000","21193000000","22252000000","26089000000","31312000000","30176000000","",
"Panama","PAN","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","103699996.9","120800003.1","135699996.9","65199996.95","61700000.76","75500000","78099998.47","74000000","99000000","100400001.5","104400001.5","102099998.5","102099998.5","109699996.9","108099998.5","102400001.5","108699996.9","112000000","112000000","86200000","64300000","58200000","48300000","16400000","73100000","84600000","106800000","108900000","129600000","300500000","355300000","378000000","337000000","410000000","368200000","410900000","461400000","756400000","554200000","502518500","533355900","537877175.61","580854150.95","386538182.81","566699967.78","526398352.72","",
"Peru","PER","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87000000","148000000","240000000","289000000","473000000","599000000","597000000","636000000","647000000","670000000","717663840","753211439.471146","705382493.064728","868500000.000001","1132713589.75648","1440067536.07357","1837494274.23837","2130814663.09079","2443644584.72294","2408698137.26314","2533910907.29577","2696961722.55353","2787954662.52377","2707246389.78562","2636539865.44552","2725062653.84862","2883886545.2925","3051238954.45586","3224754054.74744","3325921218.81313","2904045863.90764","3607625053.86272","3707556166.47889","",
